1	"Carbuncle of left foot"	"Carbuncle of left toe"
0	"Carbuncle of left foot"	"Hodgkin lymphocytic-histiocytic predominant lymphoma, multiple LN sites"
1	"Paralysis of vocal cords and larynx, unspecified"	"Vagus nerve laryngeal paralysis"
0	"Paralysis of vocal cords and larynx, unspecified"	"Congenital deformity of left hip joint"
1	"Glaucomatous flecks (subcapsular), left eye"	"Left subcapsular glaucomatous flecks"
0	"Glaucomatous flecks (subcapsular), left eye"	"Bilirubin excretion disorder"
1	"Prolymphocytic leukemia of B-cell type, in remission"	"Leukemia, prolymphocytic B-cell type, in remission"
0	"Prolymphocytic leukemia of B-cell type, in remission"	"Staphylococcal arthritis of left hand"
1	"Gender identity disorder, unspecified"	"Gender identity disorder"
0	"Gender identity disorder, unspecified"	"R expulsive choroid hemorrhage"
1	"Pressure ulcer of unspecified heel, stage 1"	"Pressure ulcer of heel stage 1"
0	"Pressure ulcer of unspecified heel, stage 1"	"Diabetes type 1 with neuropathy"
1	"Other specified juvenile osteochondrosis"	"Left calcaneal apophysitis"
0	"Other specified juvenile osteochondrosis"	"Spinal stenosis of sacrococcygeal region"
1	"Chronic nephritic syndrome with focal and segmental glomerular lesions"	"Chronic nephritic syndrome"
0	"Chronic nephritic syndrome with focal and segmental glomerular lesions"	"Primary cyst of pars plana"
1	"Disorder of brain, unspecified"	"Lesion of brain"
0	"Disorder of brain, unspecified"	"Sleep apnea, primary, neonatal"
1	"Corporo-venous occlusive erectile dysfunction"	"Corporo venous occlusive erectile dysfunction"
0	"Corporo-venous occlusive erectile dysfunction"	"Complication of OB anesthesia, postpartum"
1	"Impulse disorder, unspecified"	"Impulse control disorder"
0	"Impulse disorder, unspecified"	"Tight frenulum of prepuce of penis"
1	"Derangement of other medial meniscus due to old tear or injury, unspecified knee"	"Derangement of knee due to old injury"
0	"Derangement of other medial meniscus due to old tear or injury, unspecified knee"	"Syphilitic aortic aneurysm"
1	"Acute embolism and thrombosis of popliteal vein, bilateral"	"Deep vein thrombosis popliteal (leg) veins, acute"
0	"Acute embolism and thrombosis of popliteal vein, bilateral"	"Secondary syphilis"
1	"Calcification and ossification of muscles associated with burns, left thigh"	"Myositis ossificans of muscle of left thigh due to burns"
0	"Calcification and ossification of muscles associated with burns, left thigh"	"Cysts of iris, ciliary body or anterior chamber"
1	"Chloasma"	"Melasma"
0	"Chloasma"	"Abnormal renal ultrasound"
1	"Posterior synechiae (iris), left eye"	"Left posterior synechiae"
0	"Posterior synechiae (iris), left eye"	"Galactorrhea not assoc W childbirth"
1	"Cellulitis of right lower limb"	"Cellulitis of right hip"
0	"Cellulitis of right lower limb"	"Post-herpetic trigeminal neuralgia"
1	"Acute hematogenous osteomyelitis, unspecified femur"	"Acute hematogenous osteomyelitis of femur"
0	"Acute hematogenous osteomyelitis, unspecified femur"	"Abnl innervation syndrome, eyelid"
1	"Lymphoid leukemia, unspecified, in remission"	"Leukemia, lymphoid, in remission"
0	"Lymphoid leukemia, unspecified, in remission"	"Congenital ovarian anomaly"
1	"Carbuncle of abdominal wall"	"Abdominal wall carbuncle"
0	"Carbuncle of abdominal wall"	"Left arm carbuncle"
1	"Pressure ulcer of right elbow, unspecified stage"	"Pressure ulcer of right elbow"
0	"Pressure ulcer of right elbow, unspecified stage"	"Leighs disease"
1	"Loose body in knee, unspecified knee"	"Loose body in knee"
0	"Loose body in knee, unspecified knee"	"Lead induced gout of vertebra"
1	"Opioid use, unspecified with opioid-induced sexual dysfunction"	"Opioid-induced sexual dysfunction"
0	"Opioid use, unspecified with opioid-induced sexual dysfunction"	"History of left through knee amputation"
1	"Longitudinal reduction defect of right femur"	"Longitudinal reduction defect of R femur"
0	"Longitudinal reduction defect of right femur"	"Right lower chalazion"
1	"Monocular exotropia with A pattern, right eye"	"Right monocular exotropia with A pattern"
0	"Monocular exotropia with A pattern, right eye"	"Right choroid detachment"
1	"Derangement of anterior horn of lateral meniscus due to old tear or injury, right knee"	"Derangement of lateral meniscus due to old injury"
0	"Derangement of anterior horn of lateral meniscus due to old tear or injury, right knee"	"Elephantiasis, L eyelid"
1	"Macula scars of posterior pole (postinflammatory) (post-traumatic), bilateral"	"Posterior pole chorioretinal scar, both eyes"
0	"Macula scars of posterior pole (postinflammatory) (post-traumatic), bilateral"	"Fear of needles"
1	"Pressure ulcer of sacral region, stage 1"	"Pressure ulcer of coccyx stage 1"
0	"Pressure ulcer of sacral region, stage 1"	"Recurrent dislocation of right hand"
1	"Separation of muscle (nontraumatic), right upper arm"	"Nontraumatic separation of right upper arm muscle"
0	"Separation of muscle (nontraumatic), right upper arm"	"Salmonella septicemia without acute organ dysfunction"
1	"Pneumococcal arthritis, left hand"	"Pneumococcal arthritis of L hand"
0	"Pneumococcal arthritis, left hand"	"Infection by Brugia malayi"
1	"Radial styloid tenosynovitis [de Quervain]"	"Tendonitis, dequervains"
0	"Radial styloid tenosynovitis [de Quervain]"	"Right mixed hearing loss"
1	"Early syphilis, latent"	"Syphilis"
0	"Early syphilis, latent"	"Right macular scars of posterior pole"
1	"Disorder of phosphorus metabolism, unspecified"	"Disorders of phosphorus metabolism"
0	"Disorder of phosphorus metabolism, unspecified"	"Peripheral autonomic neuropathy, idiopathic"
1	"Dry mouth, unspecified"	"Aptyalism"
0	"Dry mouth, unspecified"	"Hodgkin nodular sclerosing lymphoma, intrapelvic LN"
1	"Nodular lymphocyte predominant Hodgkin lymphoma, intrathoracic lymph nodes"	"Hodgkin lymphoma nod lymph predom intrathoracic LN"
0	"Nodular lymphocyte predominant Hodgkin lymphoma, intrathoracic lymph nodes"	"Hepatic coma due to acute hepatitis C"
1	"Rupture in Descemet's membrane, right eye"	"R Descemets membrane rupture"
0	"Rupture in Descemet's membrane, right eye"	"Cognitive deficit in executive function"
1	"Posterior dislocation of lens, unspecified eye"	"Posterior lens dislocation"
0	"Posterior dislocation of lens, unspecified eye"	"Amebiasis"
1	"Ulcerative colitis, unspecified with abscess"	"Abscess of intestine due to ulcerative colitis"
0	"Ulcerative colitis, unspecified with abscess"	"Congenital intestinal motility disorder"
1	"Malignant neoplasm of anterior mediastinum"	"Primary malignant neoplasm of anterior mediastinum"
0	"Malignant neoplasm of anterior mediastinum"	"Partial atrioventricular block"
1	"Personal history of systemic steroid therapy"	"History of systemic steroid therapy (situation)"
0	"Personal history of systemic steroid therapy"	"Syndactyly of fingers with fusion of bones"
1	"Changes in retinal vascular appearance, unspecified eye"	"Vascular retinopathy"
0	"Changes in retinal vascular appearance, unspecified eye"	"Burn involving 30-39 percent of body surface, with 30-39 percent of body surface with full thickness burn"
1	"Melanoma in situ of unspecified part of face"	"Melanoma in situ, face"
0	"Melanoma in situ of unspecified part of face"	"Left mastoiditis"
1	"Secondary malignant neoplasm of unspecified kidney and renal pelvis"	"Melanoma, eye, metastatic to kidney"
0	"Secondary malignant neoplasm of unspecified kidney and renal pelvis"	"Staphylococcal arthritis of vertebra"
1	"Rheumatoid nodule, unspecified elbow"	"Rheumatoid nodule of elbow"
0	"Rheumatoid nodule, unspecified elbow"	"Rupture of gallbladder"
1	"Streptobacillosis"	"Streptobacillary fever"
0	"Streptobacillosis"	"Congenital syphilitic encephalitis"
1	"Diverticulosis of intestine, part unspecified, without perforation or abscess with bleeding"	"Diverticulosis with hemorrhage"
0	"Diverticulosis of intestine, part unspecified, without perforation or abscess with bleeding"	"Recurrent herpes simplex of penis"
1	"Myositis ossificans traumatica, left thigh"	"Myositis ossificans traumatica of left thigh"
0	"Myositis ossificans traumatica, left thigh"	"Varicose veins of both legs with pain"
1	"Attic perforation of tympanic membrane, unspecified ear"	"Attic perforation of tympanic membrane"
0	"Attic perforation of tympanic membrane, unspecified ear"	"Postherpetic polyneuropathy (nerve pain from shingles)"
1	"Other bursitis of hip, right hip"	"Bursitis of right hip"
0	"Other bursitis of hip, right hip"	"R fourth cranial nerve palsy"
1	"Deletion from autosomes, unspecified"	"Autosomal deletion syndrome"
0	"Deletion from autosomes, unspecified"	"Acute ST elevation MI, anterior wall"
1	"Polyarthritis, unspecified"	"Polyarthritis w shoulder involvement"
0	"Polyarthritis, unspecified"	"Hypopharyngeal cancer, overlapping sites"
1	"Chronic or unspecified gastrojejunal ulcer with both hemorrhage and perforation"	"Gastrojejunal ulcer w hemorrhage, w perforation"
0	"Chronic or unspecified gastrojejunal ulcer with both hemorrhage and perforation"	"Group B streptococcus carrier"
1	"Chondromalacia patellae, unspecified knee"	"Chondromalacia patella (kneecap)"
0	"Chondromalacia patellae, unspecified knee"	"Trigger finger of L middle finger"
1	"Secondary malignant neoplasm of right ovary"	"Cancer metastatic to R ovary"
0	"Secondary malignant neoplasm of right ovary"	"Disorder of sulphur bearing amino acid metabolism"
1	"Ankylosis, left hip"	"Ankylosis of left hip joint"
0	"Ankylosis, left hip"	"Systemic onset juvenile rheumatoid arthritis of R hip"
1	"Schmorl's nodes, thoracolumbar region"	"Schmorls nodes of thoracolumbar spine"
0	"Schmorl's nodes, thoracolumbar region"	"Ulcerative enterocolitis, chronic"
1	"Inappropriate (excessive) parental pressure"	"Inappropriate parental pressure"
0	"Inappropriate (excessive) parental pressure"	"Diphtheria cystitis"
1	"Osteonecrosis due to previous trauma, left foot"	"Osteonecrosis of left foot due to previous trauma"
0	"Osteonecrosis due to previous trauma, left foot"	"R retinal detachment w single break"
1	"Familial chondrocalcinosis, unspecified ankle and foot"	"Familial chondrocalcinosis of ankle"
0	"Familial chondrocalcinosis, unspecified ankle and foot"	"Neoplasm of uncertain behavior, stomach"
1	"Unspecified staphylococcus as the cause of diseases classified elsewhere"	"Staphylococcal infection"
0	"Unspecified staphylococcus as the cause of diseases classified elsewhere"	"Right argentous corneal deposits"
1	"Complete androgen insensitivity syndrome"	"Testicular feminization"
0	"Complete androgen insensitivity syndrome"	"Familial chondrocalcinosis of wrist"
1	"Osteonecrosis due to drugs, left tibia"	"Drug induced aseptic necrosis of L tibia"
0	"Osteonecrosis due to drugs, left tibia"	"Descemets membrane rupture, both eyes"
1	"Cataract with neovascularization, unspecified eye"	"Cataract w neovascularization"
0	"Cataract with neovascularization, unspecified eye"	"Sedative, hypnotic AND/OR anxiolytic-induced mood disorder"
1	"Leiomyoma of uterus, unspecified"	"Uterine leiomyoma"
0	"Leiomyoma of uterus, unspecified"	"L metatarsalgia"
1	"Staphylococcal arthritis, unspecified ankle and foot"	"Staphylococcal arthritis of foot"
0	"Staphylococcal arthritis, unspecified ankle and foot"	"Actinomycosis, infection cervicofacial"
1	"Cocaine use, unspecified with cocaine-induced psychotic disorder with hallucinations"	"Cocaine induced psychosis with hallucinations"
0	"Cocaine use, unspecified with cocaine-induced psychotic disorder with hallucinations"	"Falciparum malaria"
1	"Anxiety disorder, unspecified"	"Postpartum anxiety (after childbirth)"
0	"Anxiety disorder, unspecified"	"Alleged adult sexual abuse, observation and evaluation done (situation)"
1	"Influenza due to unidentified influenza virus with other respiratory manifestations"	"Influenza-like illness"
0	"Influenza due to unidentified influenza virus with other respiratory manifestations"	"Congenital deformity of right hip joint"
1	"Cystitis, unspecified without hematuria"	"Cystitis (bladder infection)"
0	"Cystitis, unspecified without hematuria"	"Cognitive deficit in visuospatial function"
1	"Sunburn of first degree"	"Sunburn, first degree"
0	"Sunburn of first degree"	"Staphylococcal arthritis of L shoulder"
1	"Secondary dysmenorrhea"	"Secondary dysmenorrhea (painful menstrual periods due to another condition)"
0	"Secondary dysmenorrhea"	"Embolism due to prosthetic heart valve"
1	"Acute Chagas' disease without heart involvement"	"Chagas disease wo mention of organ involvement"
0	"Acute Chagas' disease without heart involvement"	"Mixed bipolar affective disorder, in full remission"
1	"Tuberculosis of eye, unspecified"	"Ocular TB"
0	"Tuberculosis of eye, unspecified"	"Keratomalacia"
1	"Contracture, left hand"	"Contracture of left finger joint due to scar"
0	"Contracture, left hand"	"Punctate inner choroidopathy"
1	"Lesion of femoral nerve, unspecified lower limb"	"Femoral nerve lesion"
0	"Lesion of femoral nerve, unspecified lower limb"	"L generalized visual field contraction"
1	"Crepitant synovitis (acute) (chronic), unspecified hand"	"Crepitant synovitis of hand"
0	"Crepitant synovitis (acute) (chronic), unspecified hand"	"Primary lymphoma central nervous system"
1	"Acute petrositis, left ear"	"Left acute petrositis"
0	"Acute petrositis, left ear"	"R retinal detachment w single break"
1	"Alcohol dependence, uncomplicated"	"Alcoholism, chronic, episodic"
0	"Alcohol dependence, uncomplicated"	"Gallbladder hypoplasia"
1	"Unspecified juvenile rheumatoid arthritis, left knee"	"Juvenile rheumatoid arthritis of L knee"
0	"Unspecified juvenile rheumatoid arthritis, left knee"	"Intractable idiopathic partial epilepsy"
1	"Infective myositis, right upper arm"	"Infective myositis of R upper arm"
0	"Infective myositis, right upper arm"	"Cystic fibrosis w meconium ileus"
1	"Cutaneous mycobacterial infection"	"Mycobacterium marinum infection of skin"
0	"Cutaneous mycobacterial infection"	"Lateral cystocele"
1	"Malignant neoplasm of overlapping sites of female genital organs"	"Overlapping malignant neoplasm of female genital organs"
0	"Malignant neoplasm of overlapping sites of female genital organs"	"Quadricuspid pulmonary valve"
1	"Neoplasm of uncertain behavior of trachea, bronchus and lung"	"Neoplasm of uncertain behavior, lung"
0	"Neoplasm of uncertain behavior of trachea, bronchus and lung"	"Spontaneous rupture of hand tendon"
1	"Other articular cartilage disorders, unspecified ankle"	"Articular cartilage disorder of foot"
0	"Other articular cartilage disorders, unspecified ankle"	"Migraine w aura w status migrainosus"
1	"Other intraretinal microvascular abnormalities"	"Retinal macroaneurysm"
0	"Other intraretinal microvascular abnormalities"	"Diabetes type 2 with diabetic ulcer of ankle, bone necrosis"
1	"Osteochondropathy, unspecified, right shoulder"	"Osteochondropathy of R shoulder"
0	"Osteochondropathy, unspecified, right shoulder"	"TB of adrenal glands"
1	"Acquired stenosis of bilateral nasolacrimal duct"	"Acquired dacryostenosis, both eyes"
0	"Acquired stenosis of bilateral nasolacrimal duct"	"Papillary muscle rupture post acute MI"
1	"Intermittent hydrarthrosis, multiple sites"	"Intermittent hydrarthrosis of multiple sites"
0	"Intermittent hydrarthrosis, multiple sites"	"Hepatic fructokinase deficiency"
1	"Stenosis of bilateral lacrimal punctum"	"Lacrimal punctum stenosis, both eyes"
0	"Stenosis of bilateral lacrimal punctum"	"Osteonecrosis of right finger due to drugs"
1	"Acute myeloblastic leukemia, in relapse"	"Acute myelocytic leukemia, FAB M0, in relapse"
0	"Acute myeloblastic leukemia, in relapse"	"Familial chondrocalcinosis of R hip"
1	"Pressure ulcer of left upper back, stage 1"	"Pressure ulcer of left upper back stage 1"
0	"Pressure ulcer of left upper back, stage 1"	"Pneumococcal arthritis of left hip"
1	"Other complications of bone marrow transplant"	"Post bone marrow transplant neoplasia"
0	"Other complications of bone marrow transplant"	"Angiofibroma, nasopharynx"
1	"Vesicoureteral-reflux with reflux nephropathy with hydroureter, unilateral"	"Vesicoureteral reflux nephropathy w hydroureter, unilat"
0	"Vesicoureteral-reflux with reflux nephropathy with hydroureter, unilateral"	"History of malignant carcinoid tumor of small intestine (situation)"
1	"Strabismic amblyopia, unspecified eye"	"Strabismic amblyopia"
0	"Strabismic amblyopia, unspecified eye"	"Right conjunctivitis"
1	"Personal history of (healed) traumatic fracture"	"History of traumatic vertebral fracture (situation)"
0	"Personal history of (healed) traumatic fracture"	"Mature T-cell AND/OR NK-cell lymphoma of extranodal and solid organ lymph nodes"
1	"Mottled teeth"	"Mottled teeth, congenital"
0	"Mottled teeth"	"Atrial fibrillation"
1	"Folds and rupture in Bowman's membrane, bilateral"	"Folds and rupture in Bowman's membrane, both eyes"
0	"Folds and rupture in Bowman's membrane, bilateral"	"Lateral plantar neuropathy"
1	"Perforation of bile duct"	"Bile duct rupture"
0	"Perforation of bile duct"	"Chronic perforated duodenal ulcer with hemorrhage"
1	"Cerebral infarction due to thrombosis of left middle cerebral artery"	"Left middle cerebral artery thombosis with stroke"
0	"Cerebral infarction due to thrombosis of left middle cerebral artery"	"Angular blepharoconjunctivitis"
1	"Immunization not carried out because of other contraindication"	"Vaccine not administered due to contraindication (situation)"
0	"Immunization not carried out because of other contraindication"	"Pneumonia, chronic due to coccidioidomycosis"
1	"Non-pressure chronic ulcer of other part of left foot with unspecified severity"	"Venous stasis edema with ulcer of left foot with inflammation"
0	"Non-pressure chronic ulcer of other part of left foot with unspecified severity"	"O/E - macules present"
1	"Pressure ulcer of left upper back, stage 2"	"Pressure ulcer of left upper back stage 2"
0	"Pressure ulcer of left upper back, stage 2"	"Acute on chronic diastolic heart failure"
1	"Angioid streaks of macula"	"Angioid streaks of choroid"
0	"Angioid streaks of macula"	"Paracecal scotoma, both eyes"
1	"Subluxation of lens, bilateral"	"Lens subluxation, both eyes"
0	"Subluxation of lens, bilateral"	"Staphylococcal arthritis of left ankle"
1	"Diverticulosis of large intestine without perforation or abscess with bleeding"	"Diverticulosis of cecum with hemorrhage"
0	"Diverticulosis of large intestine without perforation or abscess with bleeding"	"Abscess of external ear"
1	"Contracture, right wrist"	"Contracture of right wrist"
0	"Contracture, right wrist"	"Lumbosacral plexus lesion"
1	"Chronic multifocal osteomyelitis, left femur"	"Chronic multifocal osteomyelitis of left femur"
0	"Chronic multifocal osteomyelitis, left femur"	"Secondary pleural effusion"
1	"Nonrheumatic tricuspid valve disorder, unspecified"	"Tricuspid valve disorders, non-rheumatic"
0	"Nonrheumatic tricuspid valve disorder, unspecified"	"Longitudinal reduction defect of L ulna"
1	"Hypertrophy of bone, unspecified humerus"	"Hypertrophy of humerus"
0	"Hypertrophy of bone, unspecified humerus"	"DM 1 w diabetic microalbuminuria"
1	"Acute monoblastic/monocytic leukemia, in relapse"	"Acute monocytic leukemia, FAB M5b, in relapse"
0	"Acute monoblastic/monocytic leukemia, in relapse"	"Liver fluke infection"
1	"Suppurative otitis media, unspecified, unspecified ear"	"Otitis media (middle ear infection), suppurative"
0	"Suppurative otitis media, unspecified, unspecified ear"	"Scleroderma, localized"
1	"Anterograde amnesia"	"Amnesia, anterograde"
0	"Anterograde amnesia"	"Hemangioma of orbit"
1	"Patient's noncompliance with renal dialysis"	"Noncompliant w renal dialysis"
0	"Patient's noncompliance with renal dialysis"	"Both sides chronic petrositis"
1	"Interstitial myositis, left hand"	"Interstitial myositis of left hand"
0	"Interstitial myositis, left hand"	"Right femoral hernia w gangrene"
1	"Mesothelioma of pericardium"	"Malignant mesothelioma, pericardium"
0	"Mesothelioma of pericardium"	"Infective myositis of L finger"
1	"Pressure ulcer of right buttock, stage 3"	"Pressure ulcer of right buttock stage 3"
0	"Pressure ulcer of right buttock, stage 3"	"Secondary malignant neoplasm of large intestine"
1	"Abdominal tenderness, unspecified site"	"Abdominal tenderness"
0	"Abdominal tenderness, unspecified site"	"Pancreatic cyst"
1	"Phocomelia, unspecified limb(s)"	"Phocomelia"
0	"Phocomelia, unspecified limb(s)"	"Lead induced gout of multiple sites"
1	"Isolated proteinuria with diffuse mesangiocapillary glomerulonephritis"	"Isolated proteinuria with specified morphological lesion, diffuse mesangiocapillary glomerulonephritis"
0	"Isolated proteinuria with diffuse mesangiocapillary glomerulonephritis"	"Left femoral neuropathy"
1	"Family history of ear disorders"	"Fhx of ear disease"
0	"Family history of ear disorders"	"Idiopathic scoliosis"
1	"Glare sensitivity"	"Glare"
0	"Glare sensitivity"	"Vomiting in newborn"
1	"Other congenital malformations of breast"	"Tubular breast"
0	"Other congenital malformations of breast"	"Separation of hand muscle"
1	"Burkitt lymphoma, lymph nodes of multiple sites"	"Burkitt's tumor of lymph nodes of multiple sites"
0	"Burkitt lymphoma, lymph nodes of multiple sites"	"Serpiginous choroiditis, both eyes"
1	"Acute lymphangitis of trunk, unspecified"	"Trunk acute lymphangitis"
0	"Acute lymphangitis of trunk, unspecified"	"Lactococcus infection"
1	"Acquired absence of other parts of urinary tract"	"History of radical cystectomy (situation)"
0	"Acquired absence of other parts of urinary tract"	"Disease due to West Nile virus with complication"
1	"Cellulitis of umbilicus"	"Umbilical cellulitis"
0	"Cellulitis of umbilicus"	"Lacrimal punctum stenosis, both eyes"
1	"Personal history of retained foreign body fully removed"	"Hx of retained foreign body, fully removed"
0	"Personal history of retained foreign body fully removed"	"Infantile spasms, intractable w status epilepticus"
1	"Non-Hodgkin lymphoma, unspecified, spleen"	"Lymphoma spleen, lymphosarcoma"
0	"Non-Hodgkin lymphoma, unspecified, spleen"	"Complete physeal arrest of right proximal femur"
1	"Other specified bacterial diseases"	"Trichomycosis axillaris"
0	"Other specified bacterial diseases"	"Left anterior cerebral artery occlusion w stroke"
1	"Anterior subcapsular polar age-related cataract, unspecified eye"	"Anterior subcapsular polar cataract, both eyes"
0	"Anterior subcapsular polar age-related cataract, unspecified eye"	"Tonsil cancer, tonsillar pillar"
1	"Spontaneous rupture of extensor tendons, unspecified thigh"	"Spontaneous rupture of extensor tendon of thigh"
0	"Spontaneous rupture of extensor tendons, unspecified thigh"	"Mucopolysaccharidosis"
1	"Cutaneous abscess of buttock"	"Abscess of buttock"
0	"Cutaneous abscess of buttock"	"Allergic arthritis of ankle"
1	"Other mucopurulent conjunctivitis, right eye"	"Right mucopurulent conjunctivitis"
0	"Other mucopurulent conjunctivitis, right eye"	"Drug induced aseptic necrosis of mandible"
1	"Unspecified atherosclerosis of nonautologous biological bypass graft(s) of the extremities, left leg"	"Atherosclerosis of left leg nonautologous biological bypass graft"
0	"Unspecified atherosclerosis of nonautologous biological bypass graft(s) of the extremities, left leg"	"Ankylosis of R foot"
1	"Polyosteoarthritis, unspecified"	"Generalized osteoarthritis of the hand"
0	"Polyosteoarthritis, unspecified"	"Transient altered mental status"
1	"Thromboembolism in the puerperium"	"Postpartum pulmonary embolism"
0	"Thromboembolism in the puerperium"	"Central sleep apnea due to periodic breathing"
1	"Malignant neoplasm of right round ligament"	"Round ligament of uterus cancer, R side"
0	"Malignant neoplasm of right round ligament"	"Varicose ulcer of left thigh limited to skin layer"
1	"Other inherited spinal muscular atrophy"	"Spinal muscular atrophy"
0	"Other inherited spinal muscular atrophy"	"R posterior scleritis"
1	"Fused fingers, bilateral"	"Syndactyly of fingers of both hands"
0	"Fused fingers, bilateral"	"Follicular large cell lymphoma of intrapelvic lymph nodes with < 50% diffuse component"
1	"Lead-induced gout, left elbow"	"Lead induced gout of left elbow"
0	"Lead-induced gout, left elbow"	"Right chronic giant papillary conjunctivitis"
1	"Preterm newborn, gestational age 28 completed weeks"	"Baby premature 28 weeks"
0	"Preterm newborn, gestational age 28 completed weeks"	"Left ankylosis of ear ossicles"
1	"Arthritis due to other bacteria, unspecified hip"	"Pyogenic (septic) arthritis of hip"
0	"Arthritis due to other bacteria, unspecified hip"	"Dislocation one hip, subluxation other, congenital"
1	"Bilateral femoral hernia, without obstruction or gangrene, not specified as recurrent"	"Both sides femoral hernias"
0	"Bilateral femoral hernia, without obstruction or gangrene, not specified as recurrent"	"History of child neglect (situation)"
1	"Aplastic anemia, unspecified"	"Aplastic anemia crisis"
0	"Aplastic anemia, unspecified"	"Myositis ossificans progressiva involving left hand"
1	"Personal history of (healed) stress fracture"	"History of stress fracture of the vertebrae"
0	"Personal history of (healed) stress fracture"	"Spontaneous rupture of hand tendon"
1	"Rheumatoid bursitis, left hand"	"Rheumatoid bursitis of left hand"
0	"Rheumatoid bursitis, left hand"	"Left necrotizing scleritis"
1	"Anemia due to other disorders of glutathione metabolism"	"HNSHA due to glutathione reductase deficiency"
0	"Anemia due to other disorders of glutathione metabolism"	"Rheumatoid nodule of left elbow"
1	"Pressure ulcer of right heel, stage 4"	"Pressure ulcer of right heel stage 4"
0	"Pressure ulcer of right heel, stage 4"	"Adult osteochondrosis of lumbosacral spine"
1	"Other chronic osteomyelitis, unspecified tibia and fibula"	"Chronic osteomyelitis of lower leg"
0	"Other chronic osteomyelitis, unspecified tibia and fibula"	"Abnl anal Pap AGC (atypical glandular cells)"
1	"Posterior corneal pigmentations, right eye"	"Right posterior corneal pigmentations"
0	"Posterior corneal pigmentations, right eye"	"Episodic intractable cluster headache"
1	"Abscess of bursa, left shoulder"	"Abscess of bursa of left shoulder"
0	"Abscess of bursa, left shoulder"	"Subacute lymphoid leukemia in remission"
1	"Calculus of gallbladder and bile duct with chronic cholecystitis with obstruction"	"Cholelithiasis and choledocholithiasis w chronic cholecystitis, w obstruction"
0	"Calculus of gallbladder and bile duct with chronic cholecystitis with obstruction"	"Scar causing joint contracture of finger"
1	"Chronic nephritic syndrome with diffuse endocapillary proliferative glomerulonephritis"	"Chronic nephritic syndrome w endocapillary proliferative glomerulonephritis"
0	"Chronic nephritic syndrome with diffuse endocapillary proliferative glomerulonephritis"	"Eye movements, V pattern deviation"
1	"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of axilla and upper limb"	"Thymic large B-cell lymphoma metastatic to axillary LN"
0	"Mediastinal (thymic) large B-cell lymphoma, lymph nodes of axilla and upper limb"	"Deep vein thrombosis tibial, acute"
1	"Mechanical entropion of right upper eyelid"	"R upper mechanical entropion"
0	"Mechanical entropion of right upper eyelid"	"Lymphoma, mature T/NK-cell, intrapelvic LN"
1	"Secondary malignant neoplasm of brain"	"Cancer metastatic to brain"
0	"Secondary malignant neoplasm of brain"	"Blepharoconjunctivitis"
1	"Venous engorgement, unspecified eye"	"Retinal vein engorgement"
0	"Venous engorgement, unspecified eye"	"Lymphoma, B-cell, intrathoracic LN"
1	"Nodular sclerosis Hodgkin lymphoma, spleen"	"Hodgkin nodular sclerosing lymphoma, spleen"
0	"Nodular sclerosis Hodgkin lymphoma, spleen"	"High grade squamous intraepithelial lesion, Pap smear"
1	"Diffuse follicle center lymphoma, extranodal and solid organ sites"	"Diffuse follicle cntr lymphoma, extranod solid org"
0	"Diffuse follicle center lymphoma, extranodal and solid organ sites"	"Chronic mucoid otitis media"
1	"Brawny scleritis, right eye"	"Right brawny scleritis"
0	"Brawny scleritis, right eye"	"Right furuncle of axilla"
1	"Varicose veins of left lower extremity with both ulcer other part of foot and inflammation"	"Varicose ulcer of left foot w inflammation, bone necrosis"
0	"Varicose veins of left lower extremity with both ulcer other part of foot and inflammation"	"Pulmonary incompetence, non-rheumatic"
1	"Neuromuscular scoliosis, lumbosacral region"	"Lumbosacral scoliosis due to cerebral palsy"
0	"Neuromuscular scoliosis, lumbosacral region"	"Neoplasm of uncertain behavior, urethra"
1	"Cicatricial alopecia, unspecified"	"Scarring alopecia"
0	"Cicatricial alopecia, unspecified"	"Left axillary furuncle"
1	"Idiopathic aseptic necrosis of unspecified finger(s)"	"Idiopathic aseptic necrosis of finger"
0	"Idiopathic aseptic necrosis of unspecified finger(s)"	"Right arm abscess"
1	"Other congenital malformations of bronchus"	"Congenital atresia of bronchus"
0	"Other congenital malformations of bronchus"	"Bursitis of right hip"
1	"Loose body in knee, left knee"	"Loose body in left knee"
0	"Loose body in knee, left knee"	"Gastrostomy mechanical complication"
1	"Cerebral infarction due to thrombosis of left vertebral artery"	"Cerebrovascular accident due to left vertebral artery thrombosis"
0	"Cerebral infarction due to thrombosis of left vertebral artery"	"R arcus senilis"
1	"Acrodermatitis chronica atrophicans"	"Acrodermatitis atrophicans chronica"
0	"Acrodermatitis chronica atrophicans"	"Valgus deformity of right knee"
1	"Disorder of adrenal gland, unspecified"	"Incidental finding of mass in the adrenal gland"
0	"Disorder of adrenal gland, unspecified"	"Hemosiderosis"
1	"Impaired fasting glucose"	"Abnormal fasting glucose"
0	"Impaired fasting glucose"	"Benign hypertensive heart and CKD, stage 5 (GFR <15), w CHF"
1	"Localized swelling, mass and lump, right lower limb"	"Subcutaneous mass of right foot"
0	"Localized swelling, mass and lump, right lower limb"	"Juvenile idiopathic arthritis of elbow"
1	"Spotted fever, unspecified"	"Spotted fevers"
0	"Spotted fever, unspecified"	"Travel medicine advise and prophylaxis done (situation)"
